ID,block,trial,whichFilled,choice,responseTime,pointsWon,blockWinnings,tagText
48771843,1,11,none,right,364,84,605,???
48771843,1,12,none,right,133,93,698,???
48771843,1,13,none,right,53,85,783,???
48771843,1,14,none,right,13,71,854,???
48771843,1,15,none,right,373,72,926,???
48771843,1,16,none,right,212,57,983,???
48771843,1,17,none,bottom,6,71,1054,???
48771843,1,18,none,bottom,51,51,1105,???
48771843,1,19,none,right,298,42,1147,???
48771843,1,20,none,top,165,89,1236,???
48771843,1,21,none,top,173,85,1321,???
48771843,1,22,bottom,bottom,2020,40,1361,???
48771843,1,23,bottom,top,764,94,1455,???
48771843,1,24,bottom,top,597,95,1550,???
48771843,1,25,bottom,top,172,98,1648,???
48771843,1,26,bottom,top,965,94,1742,???
48771843,1,27,bottom,top,365,91,1833,???
48771843,1,28,bottom,top,444,93,1926,???
48771843,1,29,bottom,top,373,82,2008,???
48771843,1,30,bottom,top,796,90,2098,???
48771843,2,1,none,bottom,0,93,93,???
48771843,2,2,none,bottom,52,86,179,???
48771843,2,3,none,bottom,252,81,260,???
48771843,2,4,none,right,372,22,282,???
48771843,2,5,none,top,125,81,363,???
48771843,2,6,none,bottom,341,74,437,???
48771843,2,7,none,top,53,87,524,???
48771843,2,8,none,left,213,3,527,???
48771843,2,9,none,bottom,92,55,582,???
48771843,2,10,right,top,371,96,678,???
48771843,2,11,right,top,410,99,777,???
48771843,2,12,right,top,402,99,876,???
48771843,2,13,right,top,322,98,974,???
48771843,2,14,right,top,443,89,1063,???
48771843,2,15,right,top,450,91,1154,???
48771843,2,16,right,top,362,92,1246,???
48771843,2,17,right,top,250,83,1329,???
48771843,2,18,right,bottom,331,82,1411,???
48771843,2,19,right,right,10,24,1435,???
48771843,2,20,right,top,407,87,1522,???
48771843,2,21,right,bottom,171,88,1610,???
48771843,2,22,right,top,491,79,1689,???
48771843,2,23,right,bottom,330,88,1777,???
48771843,2,24,right,bottom,283,95,1872,???
48771843,2,25,right,bottom,290,92,1964,???
48771843,2,26,right,bottom,202,91,2055,???
48771843,2,27,right,bottom,10,75,2130,???
48771843,2,28,right,top,411,72,2202,???
48771843,2,29,right,right,450,27,2229,???
48771843,2,30,right,right,562,19,2248,???
48771843,3,1,none,top,0,32,32,???
48771843,3,2,none,bottom,20,41,73,???
48771843,3,3,none,left,221,71,144,???
48771843,3,4,none,right,772,77,221,???
48771843,3,5,none,right,100,76,297,???
48771843,3,6,none,right,140,69,366,???
48771843,3,7,none,left,140,69,435,???
48771843,3,8,none,right,133,66,501,???
48771843,3,9,none,left,61,68,569,???
48771843,3,10,none,top,53,21,590,???
48771843,3,11,none,right,421,43,633,???
48771843,3,12,none,left,180,72,705,???
48771843,3,13,none,bottom,252,59,764,???
48771843,3,14,none,left,260,67,831,???
48771843,3,15,right,right,12,50,881,???
48771843,3,16,right,left,210,59,940,???
48771843,3,17,right,right,260,60,1000,???
48771843,3,18,right,left,5,50,1050,???
48771843,3,19,right,right,134,67,1117,???
48771843,3,20,right,right,531,77,1194,???
48771843,3,21,right,right,298,71,1265,???
48771843,3,22,right,right,162,62,1327,???
48771843,3,23,right,right,66,80,1407,???
48771843,3,24,right,right,603,90,1497,???
48771843,3,25,right,right,316,98,1595,???
48771843,3,26,right,right,98,88,1683,???
48771843,3,27,right,right,114,91,1774,???
48771843,3,28,right,right,66,92,1866,???
48771843,3,29,right,right,114,93,1959,???
48771843,3,30,right,right,130,88,2047,???
48830242,1,1,none,top,6658,16,16,???
48830242,1,2,none,bottom,392,92,108,???
48830242,1,3,none,bottom,336,98,206,???
48830242,1,4,none,bottom,315,92,298,???
48830242,1,5,none,bottom,330,96,394,???
48830242,1,6,none,bottom,283,94,488,???
48830242,1,7,none,bottom,229,98,586,???
48830242,1,8,none,bottom,227,94,680,???
48830242,1,9,none,bottom,268,90,770,???
48830242,1,10,none,right,311,10,780,???
48830242,1,11,none,left,220,65,845,???
48830242,1,12,none,bottom,148,100,945,???
48830242,1,13,none,bottom,289,91,1036,???
48830242,1,14,none,bottom,284,100,1136,???
48830242,1,15,none,bottom,813,97,1233,???
48830242,1,16,right,right,604,20,1253,???
48830242,1,17,right,bottom,911,81,1334,???
48830242,1,18,right,bottom,691,73,1407,???
48830242,1,19,right,right,487,32,1439,???
48830242,1,20,right,left,411,46,1485,???
48830242,1,21,right,bottom,241,55,1540,???
48830242,1,22,right,bottom,1227,63,1603,???
48830242,1,23,right,bottom,290,72,1675,???
48830242,1,24,right,right,286,40,1715,???
48830242,1,25,right,right,136,24,1739,???
48830242,1,26,right,bottom,511,63,1802,???
48830242,1,27,right,bottom,104,66,1868,???
48830242,1,28,right,right,53,37,1905,???
48830242,1,29,right,top,52,64,1969,???
48830242,1,30,right,bottom,306,77,2046,???
48830242,2,1,none,bottom,0,85,85,???
48830242,2,2,none,right,201,8,93,???
48830242,2,3,none,top,124,91,184,???
48830242,2,4,none,top,157,95,279,???
48830242,2,5,none,top,138,96,375,???
48830242,2,6,none,top,330,81,456,???
48830242,2,7,none,top,290,97,553,???
48830242,2,8,none,top,636,83,636,???
48830242,2,9,none,top,344,94,730,???
48830242,2,10,none,top,430,95,825,???
48830242,2,11,none,top,274,88,913,???
48830242,2,12,none,top,184,72,985,???
48830242,2,13,none,top,279,72,1057,???
48830242,2,14,none,top,299,73,1130,???
48830242,2,15,none,top,182,77,1207,???
48830242,2,16,none,top,203,87,1294,???
48830242,2,17,none,top,278,94,1388,???
48830242,2,18,none,top,398,84,1472,???
48830242,2,19,none,top,156,94,1566,???
48830242,2,20,none,top,119,98,1664,???
48830242,2,21,bottom,bottom,259,43,1707,???
48830242,2,22,bottom,top,560,95,1802,???
48830242,2,23,bottom,top,1944,94,1896,???
48830242,2,24,bottom,top,168,89,1985,???
48830242,2,25,bottom,top,221,97,2082,???
48830242,2,26,bottom,top,16,82,2164,???
48830242,2,27,bottom,top,160,73,2237,???
48830242,2,28,bottom,top,274,78,2315,???
48830242,2,29,bottom,top,27,76,2391,???
48830242,2,30,bottom,top,107,81,2472,???
48830242,3,1,none,bottom,0,88,88,???
48830242,3,2,none,top,63,66,154,???
48830242,3,3,none,left,75,75,229,???
48830242,3,4,none,right,103,43,272,???
48830242,3,5,none,top,136,29,301,???
48830242,3,6,none,bottom,480,70,371,???
48830242,3,7,none,bottom,473,78,449,???
48830242,3,8,none,top,382,14,463,???
48830242,3,9,none,left,355,72,535,???
48830242,3,10,none,left,238,53,588,???
48830242,3,11,bottom,bottom,36,51,639,???
48830242,3,12,bottom,bottom,844,64,703,???
48830242,3,13,bottom,right,1320,17,720,???
48830242,3,14,bottom,bottom,40,88,808,???
48830242,3,15,bottom,bottom,125400,81,889,???
48830242,3,16,bottom,bottom,60,93,982,???
48830242,3,17,bottom,bottom,14068,77,1059,???
48830242,3,18,bottom,bottom,280,73,1132,???
48830242,3,19,bottom,top,182,50,1182,???
48830242,3,20,bottom,left,277,50,1232,???
48830242,3,21,bottom,bottom,152,50,1282,???
48830242,3,22,bottom,right,51,29,1311,???
48830242,3,23,bottom,bottom,86,57,1368,???
48830242,3,24,bottom,bottom,648,66,1434,???
48830242,3,25,bottom,bottom,183,57,1491,???
48830242,3,26,bottom,bottom,260,70,1561,???
48830242,3,27,bottom,bottom,107,68,1629,???
48830242,3,28,bottom,bottom,816,68,1697,???
48830242,3,29,bottom,bottom,95,73,1770,???
48830242,3,30,bottom,bottom,190,87,1857,???
49027396,1,1,none,left,3816,15,15,???
49027396,1,2,none,bottom,971,97,112,???
49027396,1,3,none,bottom,392,76,188,???
49027396,1,4,none,bottom,379,84,272,???
49027396,1,5,none,bottom,904,70,342,???
49027396,1,6,none,bottom,266,93,435,???
49027396,1,7,none,bottom,375,98,533,???
49027396,1,8,none,bottom,505,84,617,???
49027396,1,9,none,bottom,44,80,697,???
49027396,1,10,right,right,612,44,741,???
49027396,1,11,right,right,835,44,785,???
49027396,1,12,right,right,515,59,844,???
49027396,1,13,right,right,119,57,901,???
49027396,1,14,right,right,124,55,956,???
49027396,1,15,right,right,607,61,1017,???
49027396,1,16,right,right,466,81,1098,???
49027396,1,17,right,right,164,92,1190,???
49027396,1,18,right,right,315,84,1274,???
49027396,1,19,right,right,551,97,1371,???
49027396,1,20,right,right,225,77,1448,???
49027396,1,21,right,right,761,96,1544,???
49027396,1,22,right,right,747,90,1634,???
49027396,1,23,right,right,1100,75,1709,???
49027396,1,24,right,right,2670,64,1773,???
49027396,1,25,right,right,1247,77,1850,???
49027396,1,26,right,right,2917,88,1938,???
49027396,1,27,right,right,1090,81,2019,???
49027396,1,28,right,right,643,83,2102,???
49027396,1,29,right,right,1780,88,2190,???
49027396,1,30,right,right,631,70,2260,???
49027396,2,1,none,right,1,32,32,???
49027396,2,2,none,bottom,575,22,54,???
49027396,2,3,none,right,241,19,73,???
49027396,2,4,none,right,1214,29,102,???
49027396,2,5,none,right,592,19,121,???
49027396,2,6,none,top,678,0,121,???
49027396,2,7,none,right,311,24,145,???
49027396,2,8,none,bottom,358,35,180,???
49027396,2,9,none,left,588,62,242,???
49027396,2,10,right,left,2061,70,312,???
49027396,2,11,right,right,591,9,321,???
49027396,2,12,right,bottom,337,32,353,???
49027396,2,13,right,left,397,68,421,???
49027396,2,14,right,right,973,39,460,???
49027396,2,15,right,right,501,45,505,???
49027396,2,16,right,right,973,45,550,???
49027396,2,17,right,right,2261,38,588,???
49027396,2,18,right,right,3009,40,628,???
49027396,2,19,right,right,1600,48,676,???
49027396,2,20,right,right,165,60,736,???
49027396,2,21,right,right,1684,60,796,???
49027396,2,22,right,right,1037,71,867,???
49027396,2,23,right,right,1590,82,949,???
49027396,2,24,right,right,523,83,1032,???
49027396,2,25,right,right,522,88,1120,???
49027396,2,26,right,right,1252,78,1198,???
49027396,2,27,right,right,172,71,1269,???
49027396,2,28,right,right,100,70,1339,???
49027396,2,29,right,right,563,47,1386,???
49027396,2,30,right,right,286,66,1452,???
49027396,3,1,none,left,0,70,70,???
49027396,3,2,none,left,772,63,133,???
49027396,3,3,none,right,414,87,220,???
49027396,3,4,none,left,1083,53,273,???
49027396,3,5,none,right,642,82,355,???
49027396,3,6,none,right,1183,87,442,???
49027396,3,7,none,right,1117,98,540,???
49027396,3,8,none,right,129,98,638,???
49027396,3,9,none,right,413,93,731,???
49027396,3,10,bottom,right,59,82,813,???
49027396,3,11,bottom,bottom,927,59,872,???
49027396,3,12,bottom,bottom,994,72,944,???
49027396,3,13,bottom,right,2799,77,1021,???
49027396,3,14,bottom,right,1420,80,1101,???
49027396,3,15,bottom,bottom,195,75,1176,???
49027396,3,16,bottom,bottom,369,82,1258,???
49027396,3,17,bottom,bottom,686,93,1351,???
49027396,3,18,bottom,bottom,586,85,1436,???
49027396,3,19,bottom,bottom,681,84,1520,???
49027396,3,20,bottom,bottom,1164,87,1607,???
49027396,3,21,bottom,bottom,875,76,1683,???
49027396,3,22,bottom,bottom,887,79,1762,???
49027396,3,23,bottom,bottom,1331,81,1843,???
49027396,3,24,bottom,bottom,1209,96,1939,???
49027396,3,25,bottom,bottom,1833,69,2008,???
49027396,3,26,bottom,bottom,465,81,2089,???
49027396,3,27,bottom,bottom,2042,74,2163,???
49027396,3,28,bottom,bottom,259,77,2240,???
49027396,3,29,bottom,bottom,228,80,2320,???
49027396,3,30,bottom,bottom,277,79,2399,???
49363579,1,1,none,right,3356,79,79,???
49363579,1,2,none,top,1087,43,122,???
49363579,1,3,none,left,846,84,206,???
49363579,1,4,none,top,1044,50,256,???
49363579,1,5,none,right,946,89,345,???
49363579,1,6,none,top,823,60,405,???
49363579,1,7,none,bottom,1716,8,413,???
49363579,1,8,none,top,673,70,483,???
49363579,1,9,none,right,350,94,577,???
49363579,1,10,none,top,360,48,625,???
49363579,1,11,none,left,288,100,725,???
49363579,1,12,none,right,1459,84,809,???
49363579,1,13,none,left,533,90,899,???
49363579,1,14,none,top,331,45,944,???
49363579,1,15,none,bottom,349,12,956,???
49363579,1,16,none,top,340,38,994,???
49363579,1,17,none,right,169,88,1082,???
49363579,1,18,top,top,444,48,1130,???
49363579,1,19,top,top,682,56,1186,???
49363579,1,20,top,left,530,95,1281,???
49363579,1,21,top,top,1045,60,1341,???
49363579,1,22,top,top,699,60,1401,???
49363579,1,23,top,bottom,563,3,1404,???
49363579,1,24,top,right,416,83,1487,???
49363579,1,25,top,left,300,68,1555,???
49363579,1,26,top,right,441,87,1642,???
49363579,1,27,top,left,281,81,1723,???
49363579,1,28,top,top,325,48,1771,???
49363579,1,29,top,left,346,66,1837,???
49363579,1,30,top,right,363,84,1921,???
49363579,2,1,none,right,0,86,86,???
49363579,2,2,none,top,297,74,160,???
49363579,2,3,none,left,516,86,246,???
49363579,2,4,none,right,1270,68,314,???
49363579,2,5,none,left,284,83,397,???
49363579,2,6,none,top,603,79,476,???
49363579,2,7,none,right,359,80,556,???
49363579,2,8,none,left,351,77,633,???
49363579,2,9,none,top,232,87,720,???
49363579,2,10,none,right,357,96,816,???
49363579,2,11,none,left,390,47,863,???
49363579,2,12,bottom,bottom,431,77,940,???
49363579,2,13,bottom,top,291,75,1015,???
49363579,2,14,bottom,bottom,285,79,1094,???
49363579,2,15,bottom,top,286,74,1168,???
49363579,2,16,bottom,bottom,200,76,1244,???
49363579,2,17,bottom,top,764,79,1323,???
49363579,2,18,bottom,bottom,318,68,1391,???
49363579,2,19,bottom,right,332,94,1485,???
49363579,2,20,bottom,left,343,52,1537,???
49363579,2,21,bottom,right,380,85,1622,???
49363579,2,22,bottom,top,837,61,1683,???
49363579,2,23,bottom,bottom,415,86,1769,???
49363579,2,24,bottom,bottom,536,92,1861,???
49363579,2,25,bottom,right,445,92,1953,???
49363579,2,26,bottom,bottom,322,93,2046,???
49363579,2,27,bottom,right,566,94,2140,???
49363579,2,28,bottom,right,833,98,2238,???
49363579,2,29,bottom,right,822,81,2319,???
49363579,2,30,bottom,bottom,2416,97,2416,???
49363579,3,1,none,bottom,0,28,28,???
49363579,3,2,none,top,275,74,102,???
49363579,3,3,none,right,115,59,161,???
49363579,3,4,none,left,517,11,172,???
49363579,3,5,none,top,4,59,231,???
49363579,3,6,none,bottom,323,16,247,???
49363579,3,7,none,right,106,80,327,???
49363579,3,8,none,top,361,67,394,???
49363579,3,9,none,right,397,87,481,???
49363579,3,10,none,top,357,80,561,???
49363579,3,11,none,right,530,68,629,???
49363579,3,12,none,top,286,96,725,???
49363579,3,13,none,right,311,80,805,???
49363579,3,14,none,top,283,86,891,???
49363579,3,15,none,right,312,74,965,???
49363579,3,16,none,left,300,7,972,???
49363579,3,17,none,top,103,87,1059,???
49363579,3,18,none,right,316,92,1151,???
49363579,3,19,none,top,290,72,1223,???
49363579,3,20,none,right,120,72,1295,???
49363579,3,21,none,top,363,64,1359,???
49363579,3,22,bottom,bottom,166,39,1398,???
49363579,3,23,bottom,top,256,87,1485,???
49363579,3,24,bottom,right,508,65,1550,???
49363579,3,25,bottom,top,58,78,1628,???
49363579,3,26,bottom,left,NaN,34,1662,???
49363579,3,27,bottom,top,346,82,1744,???
49363579,3,28,bottom,right,59,64,1808,???
49363579,3,29,bottom,top,24,89,1897,???
49363579,3,30,bottom,right,324,55,1952,???
49364173,1,1,none,top,26248,99,99,bad
49364173,1,2,none,top,1511,93,192,bad
49364173,1,3,none,top,845,90,282,bad
49364173,1,4,none,top,480,100,382,bad
49364173,1,5,none,top,547,97,479,bad
49364173,1,6,none,top,294,85,564,bad
49364173,1,7,none,top,468,98,662,bad
49364173,1,8,none,top,472,83,745,bad
49364173,1,9,none,top,455,66,811,bad
49364173,1,10,none,top,951,60,871,bad
49364173,1,11,none,bottom,407,92,963,bad
49364173,1,12,none,left,800,3,966,bad
49364173,1,13,none,bottom,375,88,1054,bad
49364173,1,14,none,top,391,88,1142,bad
49364173,1,15,none,bottom,311,83,1225,bad
49364173,1,16,none,top,1254,76,1301,bad
49364173,1,17,none,top,566,88,1389,bad
49364173,1,18,none,top,566,77,1466,bad
49364173,1,19,none,bottom,568,73,1539,bad
49364173,1,20,none,right,327,95,1634,bad
49364173,1,21,bottom,right,781,94,1728,bad
49364173,1,22,bottom,right,560,100,1828,bad
49364173,1,23,bottom,right,336,97,1925,bad
49364173,1,24,bottom,right,333,99,2024,bad
49364173,1,25,bottom,right,335,92,2116,bad
49364173,1,26,bottom,right,366,98,2214,bad
49364173,1,27,bottom,right,305,81,2295,bad
49364173,1,28,bottom,right,336,88,2383,bad
49364173,1,29,bottom,right,239,66,2449,bad
49364173,1,30,bottom,top,417,100,2549,bad
49364173,2,1,none,top,0,100,100,bad
49364173,2,2,none,top,326,90,190,bad
49364173,2,3,none,top,745,92,282,bad
49364173,2,4,none,top,372,81,363,bad
49364173,2,5,none,left,615,33,396,bad
49364173,2,6,none,right,329,46,442,bad
49364173,2,7,none,bottom,901,31,473,bad
49364173,2,8,none,top,475,80,553,bad
49364173,2,9,none,top,344,58,611,bad
49364173,2,10,none,bottom,310,54,665,bad
49364173,2,11,none,left,324,41,706,bad
49364173,2,12,none,right,209,44,750,bad
49364173,2,13,none,top,443,53,803,bad
49364173,2,14,none,top,340,60,863,bad
49364173,2,15,none,top,390,56,919,bad
49364173,2,16,none,bottom,85,34,953,bad
49364173,2,17,none,left,550,31,984,bad
49364173,2,18,right,top,675,60,1044,bad
49364173,2,19,right,left,351,18,1062,bad
49364173,2,20,right,right,1468,46,1108,bad
49364173,2,21,right,bottom,401,9,1117,bad
49364173,2,22,right,right,653,43,1160,bad
49364173,2,23,right,top,97,37,1197,bad
49364173,2,24,right,top,402,39,1236,bad
49364173,2,25,right,left,254,8,1244,bad
49364173,2,26,right,bottom,337,12,1256,bad
49364173,2,27,right,top,383,33,1289,bad
49364173,2,28,right,top,336,25,1314,bad
49364173,2,29,right,top,358,9,1323,bad
49364173,2,30,right,top,928,35,1358,bad
49364173,3,1,none,top,0,3,3,bad
49364173,3,2,none,right,328,46,49,bad
49364173,3,3,none,left,232,74,123,bad
49364173,3,4,none,bottom,487,83,206,bad
49364173,3,5,none,bottom,310,83,289,bad
49364173,3,6,none,bottom,343,79,368,bad
49364173,3,7,none,bottom,359,82,450,bad
49364173,3,8,none,bottom,314,74,524,bad
49364173,3,9,top,bottom,384,74,598,bad
49364173,3,10,top,bottom,368,84,682,bad
49364173,3,11,top,bottom,339,89,771,bad
49364173,3,12,top,bottom,319,71,842,bad
49364173,3,13,top,bottom,273,90,932,bad
49364173,3,14,top,bottom,318,92,1024,bad
49364173,3,15,top,bottom,383,93,1117,bad
49364173,3,16,top,bottom,385,83,1200,bad
49364173,3,17,top,bottom,481,90,1290,bad
49364173,3,18,top,bottom,256,68,1358,bad
49364173,3,19,top,bottom,353,59,1417,bad
49364173,3,20,top,bottom,286,68,1485,bad
49364173,3,21,top,left,544,53,1538,bad
49364173,3,22,top,right,304,29,1567,bad
49364173,3,23,top,bottom,319,72,1639,bad
49364173,3,24,top,top,331,77,1716,bad
49364173,3,25,top,bottom,369,49,1765,bad
49364173,3,26,top,top,32,84,1849,bad
49364173,3,27,top,top,384,99,1948,bad
49364173,3,28,top,top,464,92,2040,bad
49364173,3,29,top,top,464,86,2126,bad
49364173,3,30,top,top,432,100,2226,bad
49448548,1,1,none,top,4390,23,23,???
49448548,1,2,none,right,1533,20,43,???
49448548,1,3,none,top,472,20,63,???
49448548,1,4,none,left,856,22,85,???
49448548,1,5,none,bottom,493,60,145,???
49448548,1,6,none,bottom,347,64,209,???
49448548,1,7,none,bottom,317,71,280,???
49448548,1,8,none,bottom,336,62,342,???
49448548,1,9,none,bottom,679,65,407,???
49448548,1,10,right,right,812,21,428,???
49448548,1,11,right,bottom,1178,59,487,???
49448548,1,12,right,bottom,317,48,535,???
49448548,1,13,right,bottom,302,42,577,???
49448548,1,14,right,right,366,9,586,???
49448548,1,15,right,bottom,332,46,632,???
49448548,1,16,right,bottom,304,61,693,???
49448548,1,17,right,bottom,284,52,745,???
49448548,1,18,right,bottom,346,55,800,???
49448548,1,19,right,bottom,319,60,860,???
49448548,1,20,right,bottom,240,47,907,???
49448548,1,21,right,bottom,202,46,953,???
49448548,1,22,right,right,768,28,981,???
49448548,1,23,right,bottom,359,52,1033,???
49448548,1,24,right,bottom,566,55,1088,???
49448548,1,25,right,bottom,290,38,1126,???
49448548,1,26,right,bottom,346,46,1172,???
49448548,1,27,right,bottom,637,33,1205,???
49448548,1,28,right,bottom,228,22,1227,???
49448548,1,29,right,right,121,29,1256,???
49448548,1,30,right,right,1158,37,1293,???
49448548,2,1,none,bottom,0,1,1,???
49448548,2,2,none,right,330,22,23,???
49448548,2,3,none,right,266,41,64,???
49448548,2,4,none,right,197,43,107,???
49448548,2,5,none,right,245,39,146,???
49448548,2,6,none,right,86,49,195,???
49448548,2,7,none,right,284,41,236,???
49448548,2,8,none,right,207,42,278,???
49448548,2,9,none,top,325,16,294,???
